,heave,pitch,roll,front_left_FZ,front_right_FZ,rear_left_FZ,rear_right_FZ,yaw_accel
361,0.0071625813207483935,0.0003955841078446514,0.023593879781172916,556.9779095587551,1557.0861420345423,554.155043920377,1386.0126463956208,7.488427883716603
362,0.007107395706156647,0.0005995954882622949,0.024266201225816193,548.7080669473928,1577.3149701756822,534.2045180536356,1389.76639088292,8.194713189374625
363,0.007053401834623428,0.0008178282053533235,0.024803286434765603,543.997219771556,1595.3703379671651,516.2707088742195,1390.7687811919018,8.727187767866724
364,0.007000076142949618,0.0010483256962206715,0.02523673571109229,542.0606213486399,1611.8069869132937,499.8330045943404,1389.613348380044,9.125870747844385
365,0.006947073949887334,0.0012897670099941,0.02558751590079261,542.3767353217202,1626.9921329727645,484.5467466370359,1386.6946692315782,9.418143371773168
366,0.006893775144536433,0.0015431554264231592,0.025871446616579745,544.6205872506999,1641.2713707282865,470.0795800803063,1382.2381463966258,9.620414151625983
367,0.006840351370974243,0.0018063295280916012,0.026096228177279603,548.5430073634,1654.7219350652385,456.36539059790283,1376.4491583604736,9.750359648601782
368,0.00678631338520114,0.0020807871949095453,0.026269696663166215,554.0172174954951,1667.5492071955873,443.2032867870289,1369.4030931203224,9.814756211585241
369,0.006731290404986694,0.00236786530168233,0.02639642303325241,560.9850253733055,1679.888750759536,430.45925966549515,1361.1271015812372,9.820866059263558
370,0.006675888355777546,0.0026639652798970837,0.026477666112888314,569.2941556078729,1691.6416500362934,418.23958011108186,1351.771837462964,9.773769589210012
371,0.006619158762535537,0.0029738932881745992,0.026516311127440063,579.0435862423426,1703.0291833294104,406.3163588865938,1341.21113691972,9.67795824989286
372,0.006836608677298832,0.003573644316021321,-0.016510454560775156,1529.3350200452282,829.482275125979,1155.874008704629,573.759185958842,-26.65666124577778
373,0.006906231699668341,0.0032404818102035144,-0.016182479119280942,1511.496208525476,825.5458375324508,1162.5152002248944,591.9639213711064,-26.788611449802993
374,0.006974937443648456,0.002922078094837085,-0.015791239814115798,1492.9175835906444,823.5512442868877,1167.575601818478,610.8183828398471,-26.848348215308643
375,0.007044011848717787,0.0026133450961211553,-0.015323973645833624,1473.1745550281166,823.6149090698657,1171.0286610609114,630.746007438639,-26.828336549262612
376,0.0071128047225252405,0.002318448081916684,-0.014777087457884606,1452.3391441143863,825.9611615310396,1172.664345210062,651.663447592036,-26.71940907318043
377,0.007181986418496467,0.0020361437543525815,-0.014134810697651027,1430.0589541118918,830.9060943737524,1172.2670714748465,673.9111483522746,-26.507290229749163
378,0.007252333981219079,0.001765740316319127,-0.013373950438567187,1405.854455066218,838.9532900866749,1169.4785322754633,697.9485231954488,-26.17639685132842
379,0.007324334960811165,0.001509156247073263,-0.012464651030217043,1379.2042276155867,850.8468643554205,1163.7356526565768,724.2651281877323,-25.688080536279042
380,0.00739958675821093,0.0012662721166660255,-0.011350533082576617,1348.9955634143148,867.8639443606331,1154.1105385383075,753.9208569573017,-24.986865725089075
381,0.007479781965307689,0.0010400818697753442,-0.009951486127909843,1313.7553798239926,891.927206831731,1139.1700481556973,788.307050284764,-23.99282005215839
382,0.007567627200963006,0.0008356755181366233,-0.008137258924537353,1271.0959192788105,926.1700437680423,1116.5757993529014,829.6776392170098,-22.576287116908286
383,0.007666977640309337,0.0006625850341619105,-0.00570710900372492,1217.394314282652,975.4787518062953,1082.6623981408775,881.4448766083727,-20.519290231066364
384,0.007784776668611639,0.0005352821490610093,-0.0023163745879822835,1146.364526195714,1048.1769743210375,1031.204425832491,949.5352035992271,-17.437456297222884
385,0.007820053954002015,0.0003594630300627912,0.0022167655565733173,1044.462281533819,1138.427559951777,957.7897352718101,1035.947007337435,-13.024734690960269
386,0.007719687500624255,0.00011334229135901608,0.007444099268705463,917.316596853789,1232.8605019278539,868.8746868286298,1131.3338765713183,-7.602073300993937
387,0.0076113656089670904,-1.6127079003646937e-05,0.01214381655552612,806.0647508643599,1320.822434784951,785.5539031603614,1213.7126552804816,-2.4777982088245
388,0.007513482843444554,-2.832731996903202e-05,0.015706841847712615,724.6502726526289,1390.439112122238,719.2665494740107,1273.048120079543,1.5162772198311383
389,0.00743072340441362,4.72722136728006e-05,0.01823583226929392,669.8536566418561,1442.842505772197,669.2440611674159,1312.1911241926477,4.369301888374361
390,0.007358439694389658,0.00017319977892174453,0.020008266011902174,633.8860452119782,1482.0056313784075,631.503706086801,1336.9420803057455,6.349552913446633
391,0.007292727045093261,0.00033522275337559686,0.021312976392224382,609.7840018399661,1513.2082519471721,601.2151990160164,1352.654199624753,7.776454429923938
392,0.007232262551280657,0.000519542306119186,0.0222867265325117,593.9676325502111,1538.6676516580249,576.317472041934,1362.0883190711015,8.807492997301761
393,0.007174214831119029,0.0007232097440667067,0.023049876623478172,583.6008278209233,1560.6496041348005,554.6637472976392,1367.341241766229,9.578440098462423
394,0.007117815012291414,0.0009419079200751655,0.023657720678336568,577.2790785827515,1580.0934283827849,535.374836139593,1369.4832992679796,10.156981319759119
395,0.007062413564931169,0.001173402949285331,0.024147791255693142,574.0727735829186,1597.6604605133537,517.8286910652675,1369.2157425099685,10.589218550399451
396,0.007007584022128354,0.0014161974951107654,0.024544873038798612,573.3671986364949,1613.7865708994473,501.6152832914863,1367.0023848824244,10.906224308107895
397,0.006952653854882131,0.0016711308257640323,0.024867481295929753,574.7701396030048,1628.8643791117834,486.35745947960856,1363.118872281964,11.126579920540783
