,-0.0508,-0.04826,-0.04572,-0.04318,-0.04064,-0.0381,-0.03556,-0.03302,-0.03048,-0.02794,-0.0254,-0.02286,-0.02032,-0.01778,-0.01524,-0.0127,-0.01016,-0.00762,-0.00508,-0.00254,0,0.00254,0.00508,0.00762,0.01016,0.0127,0.01524,0.01778,0.02032,0.02286,0.0254,0.02794,0.03048,0.03302,0.03556,0.0381,0.04064,0.04318,0.04572,0.04826,0.0508
-0.019198622,-0.005934119,-0.006981317,-0.008028515,-0.009250245,-0.010297443,-0.01134464,-0.012566371,-0.013613568,-0.014660766,-0.015707963,-0.016755161,-0.017802358,-0.018849556,-0.019896753,-0.020943951,-0.022165682,-0.023212879,-0.024260077,-0.025132741,-0.026179939,-0.027227136,-0.028274334,-0.029321531,-0.030368729,-0.031415927,-0.032463124,-0.033335789,-0.034382986,-0.035430184,-0.036477381,-0.037350046,-0.038397244,-0.039444441,-0.040317106,-0.041364303,-0.042411501,-0.043284165,-0.044331363,-0.045204028,-0.046251225,-0.04712389
-0.017453293,-0.003316126,-0.004537856,-0.005585054,-0.006632251,-0.007853982,-0.008901179,-0.009948377,-0.010995574,-0.012217305,-0.013264502,-0.0143117,-0.015358897,-0.016406095,-0.017453293,-0.018675023,-0.019722221,-0.020769418,-0.021816616,-0.022863813,-0.023911011,-0.024958208,-0.026005406,-0.027052603,-0.027925268,-0.028972466,-0.030019663,-0.031066861,-0.032114058,-0.033161256,-0.03403392,-0.035081118,-0.036128316,-0.037175513,-0.038048178,-0.039095375,-0.040142573,-0.041015237,-0.042062435,-0.0429351,-0.043982297,-0.045029495
-0.015707963,-0.000872665,-0.001919862,-0.00296706,-0.00418879,-0.005235988,-0.006457718,-0.007504916,-0.008552113,-0.009599311,-0.010821041,-0.011868239,-0.012915436,-0.013962634,-0.015009832,-0.016231562,-0.01727876,-0.018325957,-0.019373155,-0.020420352,-0.02146755,-0.022514747,-0.023561945,-0.024609142,-0.02565634,-0.026703538,-0.027750735,-0.028797933,-0.029670597,-0.030717795,-0.031764992,-0.03281219,-0.033859387,-0.034732052,-0.03577925,-0.036826447,-0.037873645,-0.038746309,-0.039793507,-0.040666172,-0.041713369,-0.042760567
-0.013962634,0.001745329,0.000698132,-0.000523599,-0.001570796,-0.002792527,-0.003839724,-0.004886922,-0.006108652,-0.00715585,-0.008203047,-0.009424778,-0.010471976,-0.011519173,-0.012566371,-0.013613568,-0.014835299,-0.015882496,-0.016929694,-0.017976891,-0.019024089,-0.020071286,-0.021118484,-0.022165682,-0.023212879,-0.024260077,-0.025307274,-0.026354472,-0.027401669,-0.028448867,-0.029496064,-0.030368729,-0.031415927,-0.032463124,-0.033510322,-0.034557519,-0.035430184,-0.036477381,-0.037524579,-0.038397244,-0.039444441,-0.040491639
-0.012217305,0.004363323,0.003316126,0.002094395,0.001047198,-0.000174533,-0.00122173,-0.002443461,-0.003490659,-0.004537856,-0.005759587,-0.006806784,-0.007853982,-0.009075712,-0.01012291,-0.011170107,-0.012217305,-0.013439035,-0.014486233,-0.01553343,-0.016580628,-0.017627825,-0.018675023,-0.019722221,-0.020769418,-0.021816616,-0.022863813,-0.023911011,-0.024958208,-0.026005406,-0.027052603,-0.028099801,-0.029146999,-0.030194196,-0.031066861,-0.032114058,-0.033161256,-0.034208453,-0.035081118,-0.036128316,-0.037175513,-0.038222711
-0.010471976,0.006981317,0.005759587,0.004712389,0.003490659,0.002443461,0.00122173,0.000174533,-0.000872665,-0.002094395,-0.003141593,-0.004363323,-0.005410521,-0.006457718,-0.007679449,-0.008726646,-0.009773844,-0.010821041,-0.011868239,-0.013089969,-0.014137167,-0.015184364,-0.016231562,-0.01727876,-0.018325957,-0.019373155,-0.020420352,-0.02146755,-0.022514747,-0.023561945,-0.024609142,-0.02565634,-0.026703538,-0.027750735,-0.028797933,-0.02984513,-0.030892328,-0.031764992,-0.03281219,-0.033859387,-0.034906585,-0.03577925
-0.008726646,0.009599311,0.008552113,0.007330383,0.006108652,0.005061455,0.003839724,0.002792527,0.001570796,0.000523599,-0.000698132,-0.001745329,-0.002792527,-0.004014257,-0.005061455,-0.006108652,-0.007330383,-0.00837758,-0.009424778,-0.010471976,-0.011693706,-0.012740904,-0.013788101,-0.014835299,-0.015882496,-0.016929694,-0.017976891,-0.019024089,-0.020071286,-0.021118484,-0.022165682,-0.023212879,-0.024260077,-0.025307274,-0.026354472,-0.027401669,-0.028448867,-0.029496064,-0.030543262,-0.031415927,-0.032463124,-0.033510322
-0.006981317,0.012217305,0.011170107,0.009948377,0.008901179,0.007679449,0.006457718,0.005410521,0.00418879,0.003141593,0.001919862,0.000872665,-0.000349066,-0.001396263,-0.002443461,-0.003665191,-0.004712389,-0.005759587,-0.006981317,-0.008028515,-0.009075712,-0.01012291,-0.01134464,-0.012391838,-0.013439035,-0.014486233,-0.01553343,-0.016580628,-0.017627825,-0.018849556,-0.019896753,-0.020943951,-0.021991149,-0.023038346,-0.023911011,-0.024958208,-0.026005406,-0.027052603,-0.028099801,-0.029146999,-0.030194196,-0.031241394
-0.005235988,0.015009832,0.013788101,0.012566371,0.011519173,0.010297443,0.009075712,0.008028515,0.006806784,0.005759587,0.004537856,0.003490659,0.002268928,0.00122173,0,-0.001047198,-0.002094395,-0.003316126,-0.004363323,-0.005410521,-0.006632251,-0.007679449,-0.008726646,-0.009773844,-0.010995574,-0.012042772,-0.013089969,-0.014137167,-0.015184364,-0.016231562,-0.017453293,-0.01850049,-0.019547688,-0.020594885,-0.021642083,-0.02268928,-0.023736478,-0.024783675,-0.02565634,-0.026703538,-0.027750735,-0.028797933
-0.003490659,0.017627825,0.016580628,0.015358897,0.014137167,0.012915436,0.011868239,0.010646508,0.009424778,0.00837758,0.00715585,0.006108652,0.004886922,0.003839724,0.002617994,0.001570796,0.000349066,-0.000698132,-0.001745329,-0.00296706,-0.004014257,-0.005061455,-0.006283185,-0.007330383,-0.00837758,-0.009599311,-0.010646508,-0.011693706,-0.012740904,-0.013788101,-0.014835299,-0.015882496,-0.017104227,-0.018151424,-0.019198622,-0.020245819,-0.021293017,-0.022340214,-0.023387412,-0.02443461,-0.025481807,-0.026354472
-0.001745329,0.020420352,0.019198622,0.017976891,0.016929694,0.015707963,0.014486233,0.013264502,0.012217305,0.010995574,0.009948377,0.008726646,0.007504916,0.006457718,0.005235988,0.00418879,0.00296706,0.001919862,0.000698132,-0.000349066,-0.001396263,-0.002617994,-0.003665191,-0.004712389,-0.005934119,-0.006981317,-0.008028515,-0.009250245,-0.010297443,-0.01134464,-0.012391838,-0.013439035,-0.014486233,-0.015707963,-0.016755161,-0.017802358,-0.018849556,-0.019896753,-0.020943951,-0.021991149,-0.023038346,-0.024085544
0,0.023212879,0.021991149,0.020769418,0.019547688,0.018325957,0.01727876,0.016057029,0.014835299,0.013613568,0.012566371,0.01134464,0.010297443,0.009075712,0.007853982,0.006806784,0.005585054,0.004537856,0.003316126,0.002268928,0.001047198,0,-0.001047198,-0.002268928,-0.003316126,-0.004363323,-0.005585054,-0.006632251,-0.007679449,-0.008901179,-0.009948377,-0.010995574,-0.012042772,-0.013089969,-0.014137167,-0.015358897,-0.016406095,-0.017453293,-0.01850049,-0.019547688,-0.020594885,-0.021642083
0.001745329,0.026005406,0.024783675,0.023561945,0.022340214,0.021118484,0.019896753,0.018675023,0.017627825,0.016406095,0.015184364,0.014137167,0.012915436,0.011693706,0.010646508,0.009424778,0.008203047,0.00715585,0.005934119,0.004886922,0.003665191,0.002617994,0.001396263,0.000349066,-0.000698132,-0.001919862,-0.00296706,-0.004014257,-0.005235988,-0.006283185,-0.007330383,-0.008552113,-0.009599311,-0.010646508,-0.011693706,-0.012740904,-0.013788101,-0.015009832,-0.016057029,-0.017104227,-0.018151424,-0.019198622
0.003490659,0.028797933,0.027576202,0.026354472,0.025132741,0.023911011,0.02268928,0.02146755,0.020245819,0.019198622,0.017976891,0.016755161,0.01553343,0.014486233,0.013264502,0.012042772,0.010995574,0.009773844,0.008726646,0.007504916,0.006283185,0.005235988,0.004014257,0.00296706,0.001919862,0.000698132,-0.000349066,-0.001570796,-0.002617994,-0.003665191,-0.004886922,-0.005934119,-0.006981317,-0.008203047,-0.009250245,-0.010297443,-0.01134464,-0.012391838,-0.013439035,-0.014660766,-0.015707963,-0.016755161
0.005235988,0.031590459,0.030368729,0.029146999,0.027925268,0.026703538,0.025481807,0.024260077,0.023038346,0.021816616,0.020769418,0.019547688,0.018325957,0.017104227,0.016057029,0.014835299,0.013613568,0.012391838,0.01134464,0.01012291,0.009075712,0.007853982,0.006806784,0.005585054,0.004537856,0.003316126,0.002268928,0.001047198,0,-0.00122173,-0.002268928,-0.003316126,-0.004537856,-0.005585054,-0.006632251,-0.007679449,-0.008901179,-0.009948377,-0.010995574,-0.012042772,-0.013089969,-0.0143117
0.006981317,0.034382986,0.033161256,0.031939525,0.030717795,0.029496064,0.028274334,0.027052603,0.025830873,0.024609142,0.023387412,0.022340214,0.021118484,0.019896753,0.018675023,0.017453293,0.016406095,0.015184364,0.013962634,0.012915436,0.011693706,0.010471976,0.009424778,0.008203047,0.00715585,0.005934119,0.004886922,0.003665191,0.002617994,0.001396263,0.000349066,-0.000872665,-0.001919862,-0.00296706,-0.00418879,-0.005235988,-0.006283185,-0.007330383,-0.008552113,-0.009599311,-0.010646508,-0.011693706
0.008726646,0.037175513,0.035953783,0.034732052,0.033510322,0.032288591,0.031066861,0.02984513,0.0286234,0.027401669,0.026179939,0.024958208,0.023911011,0.02268928,0.02146755,0.020245819,0.019024089,0.017976891,0.016755161,0.01553343,0.0143117,0.013264502,0.012042772,0.010995574,0.009773844,0.008552113,0.007504916,0.006283185,0.005235988,0.004014257,0.00296706,0.001745329,0.000698132,-0.000349066,-0.001570796,-0.002617994,-0.003665191,-0.004886922,-0.005934119,-0.006981317,-0.008203047,-0.009250245
0.010471976,0.040142573,0.038920842,0.037699112,0.036477381,0.035081118,0.033859387,0.032637657,0.031415927,0.030194196,0.028972466,0.027750735,0.026703538,0.025481807,0.024260077,0.023038346,0.021816616,0.020594885,0.019547688,0.018325957,0.017104227,0.015882496,0.014835299,0.013613568,0.012391838,0.01134464,0.01012291,0.009075712,0.007853982,0.006632251,0.005585054,0.004363323,0.003316126,0.002268928,0.001047198,0,-0.00122173,-0.002268928,-0.003316126,-0.004537856,-0.005585054,-0.006632251
0.012217305,0.043109633,0.041713369,0.040491639,0.039269908,0.038048178,0.036826447,0.035604717,0.034382986,0.033161256,0.031939525,0.030717795,0.029496064,0.028274334,0.027052603,0.025830873,0.024609142,0.023387412,0.022165682,0.021118484,0.019896753,0.018675023,0.017453293,0.016406095,0.015184364,0.013962634,0.012740904,0.011693706,0.010471976,0.009424778,0.008203047,0.00715585,0.005934119,0.004886922,0.003665191,0.002617994,0.001396263,0.000349066,-0.000872665,-0.001919862,-0.00296706,-0.00418879
0.013962634,0.046076692,0.044680429,0.043458698,0.042236968,0.041015237,0.039618974,0.038397244,0.037175513,0.035953783,0.034732052,0.033510322,0.032288591,0.031066861,0.02984513,0.0286234,0.027401669,0.026179939,0.024958208,0.023736478,0.02268928,0.02146755,0.020245819,0.019024089,0.017802358,0.016755161,0.01553343,0.0143117,0.013264502,0.012042772,0.010821041,0.009773844,0.008552113,0.007504916,0.006283185,0.005235988,0.004014257,0.00296706,0.001745329,0.000698132,-0.000349066,-0.001570796
0.015707963,0.049043752,0.047647489,0.046425758,0.045204028,0.043807764,0.042586034,0.041364303,0.040142573,0.038920842,0.037699112,0.036302848,0.035081118,0.033859387,0.032637657,0.031415927,0.030194196,0.028972466,0.027750735,0.026529005,0.025481807,0.024260077,0.023038346,0.021816616,0.020594885,0.019373155,0.018325957,0.017104227,0.015882496,0.014835299,0.013613568,0.012391838,0.01134464,0.01012291,0.009075712,0.007853982,0.006632251,0.005585054,0.004363323,0.003316126,0.002268928,0.001047198
0.017453293,0.052010812,0.050614548,0.049392818,0.048171087,0.046774824,0.045553093,0.044331363,0.043109633,0.041713369,0.040491639,0.039269908,0.038048178,0.036826447,0.035604717,0.034382986,0.033161256,0.031939525,0.030717795,0.029496064,0.028274334,0.027052603,0.025830873,0.024609142,0.023387412,0.022165682,0.021118484,0.019896753,0.018675023,0.017453293,0.016406095,0.015184364,0.013962634,0.012915436,0.011693706,0.010471976,0.009424778,0.008203047,0.00715585,0.005934119,0.004886922,0.003665191
0.019198622,0.054977871,0.053756141,0.052359878,0.051138147,0.049741884,0.048520153,0.047298423,0.045902159,0.044680429,0.043458698,0.042236968,0.041015237,0.039618974,0.038397244,0.037175513,0.035953783,0.034732052,0.033510322,0.032288591,0.031066861,0.02984513,0.0286234,0.027401669,0.026179939,0.024958208,0.023736478,0.02268928,0.02146755,0.020245819,0.019024089,0.017976891,0.016755161,0.01553343,0.0143117,0.013264502,0.012042772,0.010995574,0.009773844,0.008552113,0.007504916,0.006283185
0.020943951,0.057944931,0.056723201,0.05550147,0.054105207,0.052883476,0.051487213,0.050265482,0.049043752,0.047647489,0.046425758,0.045204028,0.043807764,0.042586034,0.041364303,0.040142573,0.038920842,0.037699112,0.036302848,0.035081118,0.033859387,0.032637657,0.031415927,0.030194196,0.028972466,0.027750735,0.026703538,0.025481807,0.024260077,0.023038346,0.021816616,0.020594885,0.019547688,0.018325957,0.017104227,0.015882496,0.014835299,0.013613568,0.012391838,0.01134464,0.01012291,0.009075712
0.02268928,0.061086524,0.059864793,0.05846853,0.057246799,0.055850536,0.054628806,0.053232542,0.052010812,0.050614548,0.049392818,0.048171087,0.046774824,0.045553093,0.044331363,0.043109633,0.041713369,0.040491639,0.039269908,0.038048178,0.036826447,0.035604717,0.034382986,0.033161256,0.031939525,0.030717795,0.029496064,0.028274334,0.027052603,0.025830873,0.024609142,0.023387412,0.022340214,0.021118484,0.019896753,0.018675023,0.017453293,0.016406095,0.015184364,0.013962634,0.012915436,0.011693706
0.02443461,0.064228116,0.062831853,0.061610123,0.060213859,0.058992129,0.057595865,0.056374135,0.054977871,0.053756141,0.052359878,0.051138147,0.049916417,0.048520153,0.047298423,0.046076692,0.044680429,0.043458698,0.042236968,0.041015237,0.039793507,0.038397244,0.037175513,0.035953783,0.034732052,0.033510322,0.032288591,0.031066861,0.02984513,0.0286234,0.027401669,0.026179939,0.025132741,0.023911011,0.02268928,0.02146755,0.020245819,0.019198622,0.017976891,0.016755161,0.01553343,0.014486233
0.026179939,0.067369709,0.065973446,0.064577182,0.063355452,0.061959188,0.060737458,0.059341195,0.058119464,0.056723201,0.05550147,0.054105207,0.052883476,0.051487213,0.050265482,0.049043752,0.047647489,0.046425758,0.045204028,0.043982297,0.042586034,0.041364303,0.040142573,0.038920842,0.037699112,0.036477381,0.035255651,0.03403392,0.03281219,0.031590459,0.030368729,0.029146999,0.027925268,0.026703538,0.025481807,0.024260077,0.023038346,0.021816616,0.020769418,0.019547688,0.018325957,0.017104227
0.027925268,0.070511302,0.069115038,0.067718775,0.066497045,0.065100781,0.063879051,0.062482787,0.061086524,0.059864793,0.05846853,0.057246799,0.055850536,0.054628806,0.053232542,0.052010812,0.050789081,0.049392818,0.048171087,0.046949357,0.045553093,0.044331363,0.043109633,0.041887902,0.040666172,0.039269908,0.038048178,0.036826447,0.035604717,0.034382986,0.033161256,0.031939525,0.030717795,0.029496064,0.028274334,0.027052603,0.025830873,0.024783675,0.023561945,0.022340214,0.021118484,0.019896753
0.029670597,0.073652894,0.072256631,0.071034901,0.069638637,0.068242374,0.06684611,0.06562438,0.064228116,0.063006386,0.061610123,0.060213859,0.058992129,0.057595865,0.056374135,0.055152404,0.053756141,0.05253441,0.051138147,0.049916417,0.048694686,0.047298423,0.046076692,0.044854962,0.043633231,0.042236968,0.041015237,0.039793507,0.038571776,0.037350046,0.036128316,0.034906585,0.033684855,0.032463124,0.031241394,0.030019663,0.028797933,0.027576202,0.026354472,0.025132741,0.023911011,0.02268928
0.031415927,0.07696902,0.075572757,0.074176493,0.07278023,0.071383966,0.070162236,0.068765973,0.067369709,0.066147979,0.064751715,0.063355452,0.062133721,0.060737458,0.059515727,0.058119464,0.056897734,0.05550147,0.05427974,0.052883476,0.051661746,0.050440015,0.049043752,0.047822022,0.046600291,0.045204028,0.043982297,0.042760567,0.041538836,0.040317106,0.038920842,0.037699112,0.036477381,0.035255651,0.03403392,0.03281219,0.031590459,0.030368729,0.029146999,0.027925268,0.026703538,0.025481807
0.033161256,0.080110613,0.078714349,0.077318086,0.076096355,0.074700092,0.073303829,0.071907565,0.070511302,0.069289571,0.067893308,0.066497045,0.065275314,0.063879051,0.062482787,0.061261057,0.059864793,0.058643063,0.057246799,0.056025069,0.054628806,0.053407075,0.052185345,0.050789081,0.049567351,0.04834562,0.046949357,0.045727626,0.044505896,0.043284165,0.041887902,0.040666172,0.039444441,0.038222711,0.03700098,0.03577925,0.034557519,0.033335789,0.032114058,0.030892328,0.029670597,0.028448867
0.034906585,0.083426738,0.082030475,0.080634211,0.079237948,0.077841685,0.076445421,0.075223691,0.073827427,0.072431164,0.071034901,0.069638637,0.068416907,0.067020643,0.06562438,0.064402649,0.063006386,0.061784656,0.060388392,0.059166662,0.057770398,0.056548668,0.055152404,0.053930674,0.05253441,0.05131268,0.05009095,0.048694686,0.047472956,0.046251225,0.044854962,0.043633231,0.042411501,0.04118977,0.03996804,0.038571776,0.037350046,0.036128316,0.034906585,0.033684855,0.032463124,0.031241394
