,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
259,-67.57459702894414,-144.03945561708133,759.2990449163201,693.7730471320596,-0.09566354712961052,-0.1122162675610346,-0.04215194465534632,-0.041505448496879024,0.0036196037652600765,-0.0009162393868286829,0.0013366066728882856,-0.002458534708235344,0.2944544963831238
260,229.41163563588526,-242.91979461017536,833.5938039562477,429.21845997608534,-0.07791061107438843,-0.09031849152041838,-0.04310140857679782,-0.045503642954267405,0.0020393683018778462,-0.006326844030977736,-0.0034936822083590615,-0.0034197140655064305,0.7556063534703372
261,119.01305221183827,-95.93422662061585,700.0874289500081,516.0532878293039,-0.05935308504594492,-0.06760732870319319,-0.04122672030798967,-0.044171906506808536,0.0035665453363663653,-0.005389405716383135,-0.002268392689582546,-0.0008930062867229585,0.46510444928481903
262,162.49199159919942,-13.36884882992274,637.4889715332923,486.94629522531636,-0.041127769925280645,-0.045105460459065896,-0.0403266975258981,-0.044591608305290756,0.0044116083304116,-0.006938385530918767,-0.0030482156123838853,0.00044742592610897997,0.25036256349739877
263,3243.912328774497,2690.6128967826216,913.0965750691059,437.28678487835015,-0.02084436772393747,-0.02458384192558455,-0.043681896898273766,-0.04591845164390092,0.060152711801122236,-0.06896659750435595,-0.0017850533701206663,-0.006121402446221473,88.0121738378231
264,2564.6894046953103,2158.4519493002954,892.5219288131393,543.814937806758,0.0008505423319954339,-0.006230218398886739,-0.04352435475649405,-0.04421555498510099,0.04759556148436329,-0.05600776402175582,1.3972994920341054e-05,-0.00578899678258657,76.42056397316526
265,1432.033757476505,1256.5732040818084,875.8371560621781,725.5930059930749,0.023190349857484763,0.012191931151090699,-0.04370526831655486,-0.04115710421757862,0.027616344598573237,-0.0342077936896791,0.0027699097552888797,-0.005254474678383263,50.36383519887617
266,1187.0332400804768,1353.3769654402781,714.7219868671053,856.8132993946247,0.045632971340783215,0.030689637375026634,-0.04144930197533043,-0.03922302377222663,0.027806952966918236,-0.03092105094237994,0.004732568372761723,-0.0023943190548400333,47.69749563548162
267,589.9566159581907,596.120359696291,852.1937042867451,857.4509682766683,0.06864172463028616,0.04851079113197262,-0.04373446033213249,-0.03890062419567664,0.012621766574410902,-0.019144158047290506,0.0045881354889616465,-0.0045078019334726036,17.643955355335674
268,488.7825143453032,475.78257800303163,867.6710872325368,856.5311370587724,0.09111055332724395,0.06665341892000659,-0.04398314609471242,-0.03888586932956521,0.009683473778179692,-0.017769552207293888,0.004556898279921377,-0.004749939857626255,0.030795297394962114
