,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
0,966.4924338341013,2591.417898159399,565.7404172696661,844.3968119468484,0.016970123224498174,0.0023479433584969456,0.21492250102877558,0.2142124564783158,0.019957416094998116,0.010284657779791343,0.006287623938271073,0.002305600966819902,60.89488604163492
1,1026.605477759254,3263.7490673574016,528.4789700936301,822.889849028649,0.034527626244485826,0.026860398468978836,0.2157837251711906,0.2137652134296036,0.02038242646823869,0.009344823325383422,0.005055739368112454,0.004047960623585266,69.34150674078256
2,1075.8030518264995,3795.8780739876142,485.2422752179729,790.5139350018828,0.052274191417089055,0.05104512749086479,0.2168189729124562,0.21306290578564366,0.02051033159236265,0.008374782458439738,0.0033484691922694002,0.006123438130397423,75.0602028784072
3,1338.1682872132374,4075.5090149912853,197.76409547605823,994.5384682820392,0.06992459742953991,0.07973345000410995,0.2238836884401178,0.2172704852677155,0.04138192194785136,0.01530881196161164,0.009791426932930085,0.015055001601774679,79.89240549057509
4,1663.5210867446053,4090.4516235022224,-158.03234428061955,1321.610584476902,0.08798321285561177,0.10019201294254483,0.23362352078918588,0.2232777960561295,0.07096380587340603,0.025791954038210444,0.022565535187920392,0.023872191369734178,82.52891442743609
5,1906.0827722977942,4101.94201312524,-457.63567593156347,1596.697285795709,0.10693449486219352,0.10978222806947895,0.24315624720027992,0.22708514205583757,0.09720630175219966,0.03476911814565244,0.035561556617011665,0.029308393368269577,84.37382180515638
6,744.1992532909501,810.7604120011064,671.3778599060373,695.8920081834833,0.13279869778366132,0.12203759006857984,0.21269331051865129,0.21090707308240778,0.004082231174160044,0.002682514686206756,0.0012287139132630453,-0.00047722410424891337,0.5
7,744.1242521077847,810.8475250771966,671.3778599060373,695.8920081834832,0.1523939666084161,0.14162724831125426,0.21269331051866053,0.21090707308240086,0.003419381635904002,0.0020197266900964803,0.001228713913261624,-0.00047722410424552855,0.5
8,744.0492552084156,810.9346439548058,671.3778599060373,695.8920081834832,0.17198923543317085,0.16121690655392865,0.21269331051866974,0.21090707308239395,0.0027565320976479595,0.0013569386939862055,0.0012287139132602027,-0.000477224104242144,0.5
9,743.9742625923534,811.0217686347545,671.3778599060373,695.8920081834832,0.19158450425792564,0.180806564796603,0.21269331051867896,0.21090707308238707,0.002093682559391917,0.0006941506978759317,0.0012287139132587809,-0.00047722410423875944,0.5
10,743.8992742591091,811.1088991178633,671.3778599060374,695.8920081834831,0.2111797730826804,0.20039622303927737,0.2126933105186882,0.21090707308238016,0.0014308330211358746,3.1362701765655734e-05,0.0012287139132573597,-0.000477224104235376,0.5
11,743.8242902081935,811.1960354049534,671.3778599060374,695.8920081834831,0.23077504190743517,0.2199858812819518,0.21269331051869741,0.21090707308237325,0.0007679834828798326,-0.0006314252943446191,0.0012287139132559383,-0.0004772241042319916,0.5
12,743.7493104391176,811.2831774968457,671.3778599060374,695.8920081834831,0.25037031073218996,0.23957553952462618,0.21269331051870663,0.21090707308236634,0.00010513394462378879,-0.0012942132904548943,0.0012287139132545167,-0.0004772241042286068,0.5
13,743.6743349513929,811.3703253943618,671.3778599060374,695.892008183483,0.26996557955694467,0.25916519776730057,0.21269331051871587,0.21090707308235943,-0.0005577155936322517,-0.0019570012865651673,0.0012287139132530966,-0.000477224104225223,0.5
14,2012.9443966204121,4102.517900355992,-694.9389558587669,1416.1817629823158,0.28219701934626884,0.2813919373028593,0.25117140058576154,0.22484767137216138,0.09156755530796429,0.027898863755095715,0.025094701302477672,0.0434663363054276,83.93270003703475
