,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
0,621.0717041515933,1422.6341401191194,426.5391173694935,1112.0337481166232,0.019551695303915068,-0.020490408212518768,0.2187563445321544,0.21832286121838504,0.036655189908149866,-0.011409474474743215,0.008869825051120463,0.002434932032548879,38.01762877515353
1,638.9119464909797,1713.8891110635363,297.56319472199056,1216.9664887695512,0.03810878694881914,0.002045078228780306,0.22078269459611366,0.21966931766122733,0.04104271315354887,-0.013194914956903878,0.010825867972102849,0.004333570093957709,43.71277524931135
2,654.0611931362639,1974.545525012716,178.14038271345208,1307.664922545977,0.05659981534188255,0.024443681802296058,0.22265235125296234,0.2208402948175533,0.04489303453634491,-0.014945579984868148,0.012489889365395258,0.006142777727449606,48.10686249367692
3,667.0191807728704,2186.6529879174427,77.33588264841615,1377.3827762871217,0.07503226375635555,0.04670741463759562,0.22422634905482897,0.22174601952998846,0.04790255584116201,-0.016600249203448308,0.013746653455122675,0.007720992638408382,51.293486137496394
4,678.9934181129081,2352.399426464139,-4.701458750122924,1427.0732067302074,0.09342380136319269,0.06886698763783827,0.2255047661989253,0.2223956783699,0.05011469359075248,-0.018159580630089926,0.014622303549573452,0.009054778982265138,53.5574940831931
5,690.7318949395387,2478.7706541502844,-70.16878268154721,1459.8496087740432,0.11178882144623781,0.09095267122356608,0.22652339960442086,0.22282728789709627,0.051653002467401905,-0.01963526269325302,0.015180272920650235,0.01016503785211759,55.141140821714075
6,702.4281960130581,2572.7736732020426,-121.43965007150302,1479.1508696746125,0.13013728806495384,0.11298836615586694,0.22732011126680038,0.2230839245465042,0.05263912904131419,-0.021035641043819216,0.015488222452377463,0.011075373727608764,56.222237551861355
7,714.0285865769094,2640.5778714925978,-160.7406754176833,1488.0658035821484,0.14847571211871094,0.13499191879138966,0.2279299897431879,0.22320473974715707,0.05317910094077234,-0.02236718746388323,0.015605711406005097,0.011809552085766648,56.929633646907995
8,725.4530220576087,2687.4968377460905,-190.16273206228152,1489.115344454716,0.16680812971901327,0.15697629056877496,0.22838572493202888,0.2232219741357429,0.053363799816452964,-0.023636987588555664,0.0155804094300534,0.0123928562918835,57.357852029517716
9,736.6402872467313,2718.036283612621,-211.61615650223496,1484.2975149420135,0.18513695449438985,0.1789506266777215,0.2287170764652541,0.2231614121332584,0.05327007284606213,-0.02485269255988506,0.015449468715609467,0.01285074466225339,57.577432081958264
10,747.5420427669078,2735.930388273185,-226.76993336790144,1475.1825511481013,0.2034636088231562,0.20092116961421327,0.22895001804478804,0.22304349522912914,0.05296146549787692,-0.026021761083253683,0.015241737493194492,0.013206868510759619,57.64159175923992
11,757.2047832766312,2742.786942475966,-235.89286189283405,1463.691438466376,0.22562591944246607,0.21911713488934975,0.22908890304341717,0.22289335036759184,0.05241562828049535,-0.02675420734425444,0.014995281590318781,0.01345528163442454,57.58356288791858
12,766.5737582402023,2743.898383446782,-242.05299391648748,1450.4873847394865,0.24778701596338878,0.2373154302993734,0.22918138565529073,0.22272002916305883,0.051769088581917116,-0.027459144369381513,0.014718662273216113,0.01365356527199831,57.45746467007415
13,775.6620078237113,2740.636830458822,-245.91143621690117,1436.0744893408796,0.26994712253547953,0.2555169070349975,0.22923777844678753,0.22253021682145255,0.051045327113718786,-0.028142770074267253,0.01442096357733046,0.013812023235459018,57.2803558523113
14,784.479720652432,2734.0327515950694,-247.97339428735506,1420.8224256049614,0.2921063907610091,0.27372208095752476,0.22926596562503254,0.22232883779527604,0.05026199063221318,-0.02880972018056829,0.01410882087616326,0.013938658298793566,57.06471300106805
15,793.0363083234997,2724.8642993746007,-248.6264640547937,1405.0028738249562,0.31426492986764226,0.29193125073998794,0.22927199930009654,0.22211952671516233,0.04943242406989333,-0.029463501224521037,0.013787091478696598,0.01403970543452391,56.81974923615948
16,801.3411798181871,2713.7211092259345,-248.1686928897774,1388.8154494675227,0.33642282355894254,0.31014457583922933,0.22926053614445763,0.22190496543765253,0.048566760842674306,-0.030106789590456172,0.013459329564543253,0.014120030866464064,56.55231141066464
17,809.403856641984,2701.0508106866296,-246.8295237513804,1372.406515819221,0.3585801397260152,0.3283621282631457,0.22923516325559634,0.22168712891723805,0.04767271553432883,-0.030741642438346418,0.013128129464170902,0.014183435665667219,56.26750719281557
18,817.2338079260604,2687.193462320896,-244.78562962571823,1355.8830052866497,0.3807369362473241,0.34658392691664114,0.22919864457213168,0.22146746674261836,0.046756169686799645,-0.031369649525942726,0.012795377075299123,0.014232889367139435,55.9691530409477
19,824.8402069364772,2672.4073228363663,-242.172984639388,1339.3226498726567,0.40289326459253927,0.36480996024571066,0.2291531088117579,0.22124703811407506,0.045821609780138245,-0.0319920444184516,0.012462435467564661,0.014270710999402653,55.66009966811285
20,832.2317038036149,2656.888282964022,-239.09611476121688,1322.7815862828306,0.4250491721589936,0.3830402009867988,0.22910019358523473,0.2210266125898529,0.04487245740278344,-0.03260978713662727,0.012130282529980389,0.014298709940986412,55.34247155029056
