,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma
0,360.0692859141211,890.5408251716557,565.267891830823,1019.0637184612099,0.015157809327702387,-0.02719909329829745,0.2198629499211908,0.21923928357898026,0.02692215143350079,-0.005840176735179328,0.006990005099843486,0.0004961223343729417
1,302.9766981558029,943.7471524702119,520.0318633026927,1068.1860074488013,0.03152091462653159,-0.007614320253996609,0.2221501489317724,0.2208523593186707,0.0270284170139016,-0.005689215419041144,0.007874494410054143,0.0011661548790530341
2,243.5066117438384,1000.841197222873,471.36091580916354,1119.2329966016196,0.0477742280403993,0.011840872618239406,0.22457178263532107,0.22253545068988173,0.027188606324067045,-0.005518166324779936,0.008787945702892513,0.001895976029891642
3,183.92103316031205,1059.7294269866024,421.0340077673681,1170.2572534632172,0.06400495932685979,0.0312793234754247,0.22703200418215824,0.22422130178018837,0.02737233514137784,-0.0053617831751474245,0.009695506020685841,0.00265966879568005
4,126.46212645725677,1118.3802496435442,370.77411543897995,1219.3252298377192,0.08029428335244136,0.050804588806917905,0.2294406150086859,0.22584663102519903,0.02755068700421863,-0.005253679252016058,0.01056250166098377,0.0034324723970234525
5,73.31345316786337,1174.8046750140975,322.26894515348243,1264.5546480420617,0.09671581399711275,0.07050910997679836,0.23171397523196116,0.22735316525687235,0.027695792647187127,-0.005225668198866703,0.011355252166401974,0.004190112997481767
6,26.538002923935665,1227.0417040261507,277.18891634130676,1304.173098086111,0.11333518730388513,0.09047390909003658,0.23377514758404505,0.22868839520214043,0.02778042149399762,-0.005306713585835028,0.012042290335962203,0.004908040867010421
7,-12.275144880077391,1273.445340685183,236.94636461328423,1336.8251609591175,0.1302007427922503,0.11075723052629567,0.23556497761225875,0.22981368470001912,0.027781893563126703,-0.005517766063446477,0.012599943305879019,0.005564649249379264
8,-42.246295837998105,1312.8888764608141,202.52299136919203,1361.7761493850358,0.14733873351006116,0.13138907816223902,0.23704852942613508,0.23070885911486463,0.027684789316105584,-0.005868546874548648,0.013015985174731912,0.006143665840889994
9,-62.58430081803931,1347.0306054900852,173.75920076191443,1379.6054406318765,0.16472253087246577,0.15233996263434024,0.2382474237555115,0.23139282939685785,0.027520912890540098,-0.006375314309835481,0.013302848736240224,0.0066439189952466554
