,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma
188,-92.64208165704156,1198.1086121741484,274.30811405858765,1378.6170038143214,0.23729393638885293,0.19588829313606132,0.06462581380652209,0.06589333308252793,0.018307630545692004,-0.012374726220369933,0.013546297295957419,0.004583189853714935
189,981.4598507414362,48.50868131936534,1263.0640027807892,465.35911354834764,-0.14181259661483014,-0.1815303813970314,0.0017038044892862987,0.006486562424784531,0.014124460062427752,-0.014990134513331031,-0.0013955723944483816,-0.01185429841189253
190,932.7965677794983,89.62648453133875,1228.4601025805496,507.50849349869884,-0.12534081739192937,-0.16124983261190382,0.00322759380434935,0.008165209623258438,0.014074009141597258,-0.014840677839977688,-0.000709063828966264,-0.011259951610304996
191,878.3710310716841,137.02832771266696,1188.4440368495534,554.5482527561766,-0.10914454029138587,-0.1412489985246761,0.00497962717166128,0.010066170160840663,0.014110799220769469,-0.01461327383383153,4.880399977835726e-05,-0.010568025826278481
192,817.1446817539941,191.98729024803674,1141.9100243007624,607.3496520870842,-0.09327478081898376,-0.1215756546755127,0.007003418633770917,0.012228317073326929,0.014252871346554292,-0.014294694031663547,0.0008900977977009505,-0.00975806739670916
193,748.6390925790156,255.65734581075048,1087.8220898830805,666.2731201171559,-0.07776778084421346,-0.10225919053581872,0.009332884323800205,0.014673727311527066,0.014517392352487224,-0.01388151211136703,0.0018168817538064426,-0.008809343907884473
194,673.2845380942543,328.8001183311486,1025.4423603762468,730.8646315883556,-0.06263245224699285,-0.08329781428047257,0.011982158349135534,0.01739645320433795,0.01491704729869215,-0.01338539314433365,0.002816440678017687,-0.007704464921297069
195,594.1787848542742,409.5243040510023,956.3006235937771,798.3879358909466,-0.04776623087503943,-0.06457733905768785,0.01487243847605806,0.020295961243356288,0.015426718760675119,-0.012857890501172205,0.003841641793243498,-0.006465984560459515
196,519.0148073971011,492.50285144519887,886.0535867969447,863.3658294544734,-0.03289508446926578,-0.045816130980330314,0.01777370704573609,0.023139402028417556,0.015976528639115417,-0.012420408905776174,0.004811696551183974,-0.005195525838880984
197,448.47888511911685,570.0315123514611,819.221330257269,923.2053473659034,-0.017742348979356705,-0.026917743592370518,0.020593844596038073,0.02571752205232017,0.01644385623497183,-0.012096974557238092,0.005812124276578976,-0.004124101280103383
198,383.8646129392508,638.9301549010792,758.6889815834176,976.9078989662662,-0.002275795181251235,-0.007720067624144192,0.02316751782186328,0.028024923363119524,0.016774721022443644,-0.011872729532540784,0.0067310556628540985,-0.0031782008910203607
199,325.94205082164336,703.2074068185437,703.2344689764957,1026.0077217733087,0.013418007276039296,0.011726873896532444,0.025534546298908396,0.030135149198123594,0.017039383564788787,-0.011763260857817138,0.007572541464878801,-0.002311063316303009
200,275.73830440810895,758.6703182065373,655.4008727299326,1068.582153045411,0.03331142848619143,0.0277000163664154,0.02758828468724835,0.03196149875206437,0.01720358922138641,-0.011724711685413553,0.008303664144581774,-0.0015634836698374802
201,228.63895000750216,810.5894781159175,610.631284121946,1108.531936144634,0.05335169803275024,0.043827016420334305,0.02951438290167233,0.03366914652150152,0.017326948937514065,-0.011722598430420417,0.008990594240673711,-0.0008637085062233784
202,183.7636456989312,860.0731734820838,567.9609687697877,1146.5938604391927,0.07350017688689695,0.06006723673721425,0.03134921034799897,0.03528971293294139,0.017425009824564384,-0.01174573205058562,0.009645441335878026,-0.0001961167315274008
203,140.7986426103231,907.5851211201746,526.9823369306396,1183.0255477288658,0.0937438880833107,0.07640659820588987,0.03310613907640947,0.03683437326498416,0.017504128246232292,-0.01179046393139048,0.010272193384655962,0.00044617117656725694
204,99.6354346987631,953.4125719837709,487.4367283843537,1217.9069133231133,0.11407780901294456,0.09283945823683663,0.03479168033969133,0.03830752526786403,0.017568263021536815,-0.011856022585562618,0.010871649344069197,0.0010679886165489497
205,60.40437443125131,997.5775419871438,449.29433338929687,1251.1153985823094,0.13450717633524722,0.10937061644960756,0.03640301537008151,0.039705369583534184,0.017617437353271908,-0.011944896934076103,0.011441156776262498,0.0016706112459752608
206,23.43420387987294,1039.8762422086947,412.72052408524905,1282.3606782161837,0.15504516274661487,0.12601285472179452,0.03792979977058253,0.04101767247078626,0.017648193215626492,-0.01206232577867205,0.01197521299141618,0.0022522413832030104
207,-10.82487689218658,1079.9679878427214,377.99891599881124,1311.2496214406528,0.17570874412405765,0.14278277802996686,0.03935764987362366,0.04223082673540553,0.01765483973443142,-0.012215286207516805,0.012466560087845701,0.0028092195065531613
208,-41.86821869832829,1117.4337882337127,345.4818395526359,1337.34423930198,0.1965155008067712,0.15969761251792158,0.04067072113482096,0.043330288514998566,0.01763026022399759,-0.012411548644665107,0.012907222945420231,0.0033367121763961233
209,-69.21268445879468,1151.8396700299702,315.53706515950074,1360.2275976591957,0.2174804878164171,0.17677209860982926,0.041854329824600404,0.044303061768863394,0.017566829882505824,-0.012658575338434954,0.01328970027845591,0.0038294327374088825
210,1074.533384978415,-19.414787762466517,1319.309298849107,383.96375232492716,-0.1590950078174796,-0.1992568807165688,-0.02157506863230079,-0.01786232534135377,0.013189696122685994,-0.01646545859774445,-0.0027811547578404368,-0.012783100968864314
211,1035.531695448568,12.217434860365756,1292.804528852943,417.83798922812565,-0.1422149228750357,-0.17852007114147198,-0.020421066840160366,-0.016520909260648867,0.01300647448278147,-0.016457232696811694,-0.002220673717652469,-0.012331308405085565
212,993.2579775409945,47.56237969085214,1263.0923518201619,454.47893933821035,-0.12550112836740318,-0.1579510434876883,-0.019133217887948657,-0.01504567047028916,0.01287404000454546,-0.016406813630985895,-0.0016206909999789908,-0.011821353572952581
213,947.7029928494449,86.50745465363798,1230.2777939780929,493.9034069088051,-0.10895477074147382,-0.13755026734490455,-0.01771196687709082,-0.013436603411537058,0.012789978307802203,-0.01631508718690097,-0.0009803279031105356,-0.011255506857553051
214,898.6495531704527,129.1163018955864,1194.3174923798533,536.30830094421,-0.0925833697689272,-0.11732435790768243,-0.016152272781783737,-0.011687541458039366,0.012754330715723386,-0.016179704789695142,-0.0002957896639963148,-0.01063350168482475
215,845.478452741264,175.822938452988,1154.8536681480955,582.2365890476752,-0.07640911543497503,-0.09729425088516783,-0.01443687207572647,-0.009779120972785646,0.012772324101413364,-0.0159922852072377,0.00044215557658151567,-0.009949588128104815
216,787.3557496397526,227.35767457118828,1111.2692194734323,632.4090047056206,-0.06046403652714493,-0.0774896872552026,-0.01253972559838904,-0.0076842401330153,0.012853496422214951,-0.01574162662901143,0.0012449846269503566,-0.009193169613529924
217,723.1234660804547,284.9556146031922,1062.5022246844385,687.8103430218242,-0.04479699599369411,-0.05795541219585421,-0.01041981206406891,-0.005363137569717359,0.013014860632477908,-0.015412480969607675,0.002127245678291638,-0.008345153544133118
218,651.4933356443812,350.38574884927556,1007.004901695112,749.5076622011321,-0.029470597303427416,-0.03874666300400715,-0.008022429083046977,-0.0027682386665683957,0.013281809345607937,-0.014989172768518213,0.0031027134214374258,-0.007376414855421376
219,573.786054363286,426.2260294275735,943.562580010434,817.3624112924657,-0.014512944487371515,-0.019874607718578095,-0.005317653342105303,0.00010803439547866036,0.01370051810573447,-0.014503405905008255,0.004163609237536652,-0.00626158114144075
220,489.398171022541,509.5106026340146,872.4200660500536,889.6082353871493,0.00014330232710881236,-0.0012971712641301832,-0.0023255036112598557,0.0031969993977615757,0.014218253805179094,-0.013944870482689371,0.005293167005282009,-0.005021292591065477
221,406.92803131367253,592.3711268558843,800.2218488984597,958.8706413219879,0.018776419416401534,0.01340409738647693,0.0007489938068028373,0.006120856687755556,0.014742320245176006,-0.013453363198853222,0.006497740515583472,-0.00392210899238407
222,334.62346573755764,670.4819236331507,732.9697486657926,1020.3165103534989,0.037701907572760825,0.02843788819564463,0.0035831032148800177,0.008759292042538416,0.01523012987854298,-0.013110358455801049,0.007556413585659865,-0.0028826798164275293
223,271.2626829868524,740.6049137175878,672.4836680624113,1074.040383623108,0.056979739218254735,0.043845811483911,0.006120567538531196,0.011088820110885803,0.015620476211119583,-0.012887189989473611,0.008476934278859158,-0.001938792333214996
224,215.02271415803966,803.626496116349,618.0727094362456,1121.6697286789743,0.07656451379795291,0.05957217222868985,0.008398650398566599,0.013161100743392426,0.01592126065717628,-0.012757029546636474,0.00929110944418724,-0.0010850276444845282
225,164.13286080900053,861.0660153430715,568.4549488535655,1164.7378233843147,0.09639458598436448,0.07554945845161533,0.010471308159890827,0.015033481077435518,0.01615193877974096,-0.012695330155808237,0.010026609768680231,-0.0003036303885738061
226,117.5110393410265,914.0335010035652,522.6785535901234,1204.1685544574711,0.11642871462723896,0.09173323638847124,0.01237568151030741,0.016742798529722387,0.01632723660044245,-0.012687684467991848,0.010699461219682023,0.00041969986069842534
227,74.52353816762616,963.3300938661301,480.0459528106969,1240.492063545888,0.13663987323937768,0.10809474774722681,0.014136933179028116,0.01831219667246466,0.01645800621393319,-0.012726176420586707,0.011318347542978729,0.001096249055696489
