,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
0,2187.7599335041955,3064.539758453651,271.6778746160816,1022.8497613331567,0.025236693918729514,-0.012004660220679614,0.21775855893843837,0.21410951468325862,0.06917183149433437,-0.042334049269356515,0.007793305655014116,0.004664744954853348,79.28559266823827
1,2508.829727812031,3596.176346352484,149.10503805217093,1081.8902316493316,0.04369814951394593,0.010206022434816164,0.2196837747598725,0.21486097105213964,0.07868148990817245,-0.05039747541306616,0.0087995308975625,0.006716190014736787,87.03368165368015
2,2736.549483363243,3973.219267014448,50.18704937380028,1112.1929348132812,0.06201724819778259,0.032117119593860516,0.22120562560549964,0.21527136694542928,0.08528543479851138,-0.056560516834601504,0.009207710521072176,0.008535241049584922,91.9257663677303
3,2900.5312718174955,4245.371840446295,-24.0558530500806,1131.8029608431082,0.08025900917149237,0.05385470257658012,0.2223383020733716,0.21555437662666438,0.08991537298960064,-0.06139717968634723,0.009432898125356066,0.009951772860281236,95.25390914672198
4,3009.305715218301,4422.188117073234,-77.05343457542119,1138.0675857262245,0.09853123128190759,0.0754531964765075,0.22316034618708747,0.21564019116972893,0.09279685488968287,-0.06507248540721543,0.009459170769826818,0.010981515014457219,97.27971201987306
5,3074.9072482196148,4523.7364522047765,-111.75289671380449,1134.9107536681386,0.11686742151902181,0.09695156529041238,0.22372554725179916,0.2155705213223121,0.09431399245090157,-0.06783210017341774,0.009372702173328027,0.011640520582036505,98.35887447595675
6,3113.6168451619897,4579.220836571077,-134.0721005470216,1127.3900930634777,0.13511552885749972,0.11848459920243234,0.22408628679677484,0.2154530120862506,0.0949196606917574,-0.06992532607568312,0.009204720503527592,0.012094200144072956,98.89162345878006
7,3137.0800793926264,4609.356397333009,-149.0110327650924,1118.4048303637555,0.1533159905566649,0.14004474679022696,0.22432590012624992,0.21532151625568602,0.09502102194360651,-0.07163863547606818,0.009011760566818705,0.012418423583946897,99.1363171452985
8,3151.4005918484786,4624.862673023193,-159.47910382162502,1109.076077794466,0.17148946064535822,0.1616257161379006,0.22449232608331846,0.21518869571398894,0.09482941139548559,-0.07312363475731712,0.008814703500378268,0.012661170524976725,99.21888677559684
9,3159.6262278130757,4630.95936973395,-167.02760876364198,1099.7525881086926,0.18964643285368066,0.18322461753185126,0.22461095431339934,0.215058088769316,0.09444805457234093,-0.07445559046849508,0.008619513271565227,0.012849517366194482,99.19790372708401
10,3163.4155620859415,4630.386854695141,-172.51910252675782,1090.5201389855076,0.2077928383984921,0.20484044177532718,0.22469584905566797,0.2149302398791325,0.09393134199306259,-0.0756748503474543,0.008427290395714427,0.012999122347248844,99.1031478556544
11,3167.2553117006437,4629.960523942052,-180.1634119699139,1079.2161892176941,0.22969675950927587,0.2227617434665918,0.2248139268300171,0.2147738439712195,0.09297157637476944,-0.07620611449126345,0.00819021378601577,0.013200739290500363,98.97508166932292
12,3167.1441088478427,4623.609197905377,-186.24945506997778,1067.732738740287,0.25159357049417924,0.24070332222369462,0.22490613067840354,0.2146162855227622,0.09189099385165282,-0.07663625350641645,0.007950056751738675,0.01337439601208084,98.77663927624313
13,3163.9480343640726,4612.649507122067,-191.09476338469915,1056.1492018835795,0.2734866690293539,0.2586638304218768,0.22497771438133404,0.21445835957905207,0.09071755499978096,-0.07698819730818142,0.00770825569549328,0.01352553641780937,98.52351141999476
14,3158.344457540352,4598.10008211235,-194.94778747048508,1044.5181466522272,0.29537857191780886,0.2766419866410991,0.22503278505642368,0.2143005676838211,0.08947285284414173,-0.07727981028849917,0.007465738908016912,0.013658483025183587,98.22774489486287
15,3150.86077151673,4580.748590387554,-198.0045137014032,1032.873348454577,0.3172711370373092,0.2946366222768314,0.22507457876816248,0.21414320786051458,0.08817354417219801,-0.07752496162679132,0.007223081110367436,0.013776694672112205,97.89856827836428
16,3141.9044565817935,4561.2007475061155,-200.41947270760284,1021.2353635173679,0.3391657316122967,0.3126467139396723,0.22510564368973482,0.21398643738039202,0.08683240720679089,-0.07773434391056197,0.006980610819316672,0.013882936092249245,97.54300287077945
17,3131.787854878293,4539.9191222315585,-202.3140579595098,1009.6155331859607,0.36106336159594127,0.33067139647367455,0.22512797859845243,0.2138303178777677,0.08545918086251957,-0.077916140327104,0.006738487191684687,0.013979408006854105,97.16634572703727
18,3120.748625642032,4517.254442161336,-203.78320836349974,998.0188560102114,0.3829647702896465,0.34870996102273655,0.22514314401489854,0.21367484745798893,0.0840612402781914,-0.07807657143558716,0.006496754637023018,0.014067854287194436,96.77255598525511
19,3108.9663369753453,4493.470665149985,-204.900850317724,986.4460252209408,0.404870512450637,0.3667618441588393,0.22515235256462013,0.21351998315742238,0.08264413571853417,-0.0782203364575768,0.006255381082770537,0.01414965140090628,96.36456099983911
