,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
0,284.6641324142666,818.3777979080276,568.7399686383944,1025.3696910393112,-0.008895792402346975,-0.05693807578027041,0.23767011824049727,0.22956814185215818,0.025521176906195066,-0.004426918206336305,0.007082980933161847,0.0004476288131800916,13.834077760658072
1,207.35887080914569,887.7464447424013,509.9608547571221,1092.0854196913308,0.009681084960026148,-0.034604084469598506,0.23855937143232966,0.23047602722181926,0.0258520577566693,-0.003958536322412494,0.00829251496790427,0.001303032588634936,15.6174047870499
2,122.68540527914547,967.3971285711889,442.17406768072334,1164.8949884689432,0.028276793130297018,-0.012259436880392383,0.23958175522230532,0.23146732847891036,0.026331082976615648,-0.0034025947601607053,0.009599907270877395,0.00230969454044724,17.370163074147616
3,41.46008450869488,1047.713632055643,373.5212109793965,1234.456662456265,0.046863787397801365,0.01007634499240781,0.24061453723501372,0.23241550755854082,0.026820082210712668,-0.0029234989262486317,0.010836377092903705,0.003350848937781572,18.90115240369978
4,-26.82679345722761,1119.5682151403607,311.78643466483237,1292.623733652033,0.06541759970349705,0.03238709431247447,0.24154102707833364,0.23321021390341864,0.02718830122816026,-0.0026602623394285933,0.01185728350734427,0.0043111151439794325,20.106407570226555
5,-77.60895633828386,1177.6995713910474,261.52169734372995,1335.539277603503,0.08392653728929861,0.05466552108800789,0.24229352975637153,0.23379897247819437,0.027360263593853656,-0.0026743298632331976,0.012597009133556311,0.005118203898160342,20.977071728154424
6,-111.4100337332211,1221.3912659626192,223.42924527993375,1363.7411124906675,0.10239219371644342,0.07691312923769764,0.2428621894062738,0.23418864943678375,0.027325462006637137,-0.0029505876485223593,0.013068960167411962,0.005754745584184269,21.565896152644783
7,-131.35636026228542,1252.5732480044903,195.9437185234226,1379.9909837343719,0.12082290594076887,0.09913577748943689,0.2432710105786902,0.23441623186523716,0.027111281387217457,-0.003436733809555553,0.013325480081411578,0.006237688302937483,21.942085849440996
8,-141.10926792374607,1274.0324807465445,176.7432832854788,1387.4850938917211,0.13922828526751613,0.12134011467112474,0.24355516234159685,0.23452472823356893,0.02675748196352003,-0.004074648454795516,0.013425564410368322,0.006597187787510619,22.1678423385841
9,-143.84300537803506,1288.4200243256496,163.5971691904573,1388.9774018619237,0.1576165444738112,0.1435318675371967,0.24374831030456007,0.234551320052703,0.026302018294821542,-0.0048152472527318805,0.01341938263681256,0.006864052392109517,22.29128514633773
10,-141.95020050104222,1297.8727345737816,154.69538964437982,1386.533666283106,0.17599377647414674,0.16571536669684456,0.24387771899535637,0.23452398682956135,0.025775591293023023,-0.005622246951180231,0.01334419998430599,0.007064290168305343,22.34680780946741
11,-138.41037139251807,1302.9808266328196,149.7044632485174,1382.876671511182,0.1982291192350713,0.18406625378828995,0.2439493380490936,0.2344786113322918,0.025281909889293144,-0.0063096310922471244,0.013255007372474932,0.007189415426896587,22.359971484065838
12,-133.5458923365935,1306.5437110032829,146.05139617247278,1378.1023751608386,0.22046132116838887,0.20241505381072486,0.24400088192735334,0.23441781111868268,0.02476470505984357,-0.007014328986351434,0.01314654582087777,0.007292741193760052,22.35309861909367
13,-127.75299815575443,1308.9757480043459,143.3803598992988,1372.54848025211,0.24269125875746944,0.22076249443255125,0.24403769359183067,0.23434620208138848,0.024229580464606087,-0.0077310809516468485,0.013024752761542925,0.0073797958187943385,22.3317136859096
14,-121.31435699243298,1310.5831940348871,141.42762995789394,1366.4551229996528,0.26491955630531205,0.23910910066033217,0.24406373103426787,0.23426707448874654,0.0236807491890701,-0.008456152514802766,0.012893823609492382,0.00745473935340071,22.29981783436064
15,-114.4294732765544,1311.590209913054,139.99964723534106,1359.9912061281602,0.28714665312783894,0.25745524876026643,0.24408189764560506,0.23418274843077264,0.023121344329242073,-0.00918692185122717,0.012756688988165819,0.007520670019600797,22.260291164082652
16,-107.23784317227773,1312.1596890617475,138.95536360528376,1353.2743805052478,0.3093728547840653,0.275801207503269,0.2440943078782218,0.2340948443430897,0.022553677046309877,-0.009921567137386154,0.012615374404300043,0.007579878446487668,22.21519550850222
17,-99.83610333008608,1312.4093277360323,138.19256921296085,1346.385796381094,0.3315983710544086,0.2941471687996284,0.2441024928890336,0.23400448324266146,0.021979441269524724,-0.010658835973223472,0.012471264242858037,0.007634049144263916,22.165998923686402
18,-92.29048796494646,1312.423712229791,137.6375770007595,1339.3807887343976,0.3538233435591033,0.3124932699959857,0.24410755562799452,0.23391243211133472,0.021399871113049324,-0.011397878494934456,0.012325292017244483,0.007684415317234256,22.113740075248042
19,-84.64576598837573,1312.263262527885,137.2375699769583,1332.2965234835365,0.3760478655983578,0.3308396098930708,0.2441102858553903,0.2338192081521797,0.020815859551478976,-0.012138128036893266,0.012178075862929301,0.007731875491802202,22.059147605487528
20,-76.93160529952524,1311.9707851082578,136.95498110523636,1325.1574290860349,0.39827199630262117,0.34918626016221416,0.2441112445840409,0.23372515299957772,0.020228046820239744,-0.012879216410919403,0.012030014348393164,0.007777080327057625,22.002726389949235
21,332.98566782388576,767.7516895183505,612.2211727187707,984.1930599389927,-0.03063705469585329,-0.07760455607556388,0.21566785370684766,0.20863969263326299,0.024772932213196538,-0.005147086795965519,0.006359737033746771,-0.00022738282990373074,12.462665693269177
22,269.3258593999224,821.5454990420699,566.9069618062747,1039.3732697517326,-0.012092634605702562,-0.055299645001522596,0.2163560060812894,0.20938986888912178,0.024874332753499553,-0.004872475300858956,0.007371165723764874,0.0004131532605888477,14.061475279430839
23,190.725654062182,892.0845312009578,507.13489872909713,1107.2065060077632,0.006489649854509977,-0.03296977286579347,0.21725974847672738,0.21031236356713143,0.025217118176991894,-0.004392872718811211,0.008600028634260208,0.0012817746602883703,15.844931451001171
24,105.11441239420469,972.8057859026944,438.421972530269,1180.8094191728321,0.025089950601564548,-0.010630108448111214,0.21829540401112246,0.2113138875969876,0.025706659616747653,-0.0038328774921088473,0.009920079171929755,0.0023018863594474214,17.592678509975308
25,24.23078628507062,1053.128259386291,369.7384293475951,1250.0541149810435,0.043678141655514174,0.011698852177840974,0.2193279243230579,0.2122573021091535,0.02619134822054233,-0.0033691086787464007,0.011148932866522604,0.0033441568007837813,19.100150600535855
26,-42.57568263286589,1123.902487295762,308.89877093132753,1306.9260144057757,0.06222993282245454,0.03400174280878575,0.2202403285601409,0.213034078696696,0.026540433154272593,-0.0031368033669796095,0.012144926792564388,0.004292043511458279,20.26981643064832
27,-91.47289430499643,1180.4680059708703,259.95046852415965,1348.2060098099623,0.08073544141996722,0.0562728058347413,0.2209725791116795,0.21360038252634916,0.0266871695534759,-0.0031856225251260923,0.01285416531814421,0.00508021256566572,21.104795341307558
28,-123.54366884847673,1222.622845438163,223.15877955560097,1374.9136338547073,0.09919771932109112,0.07851445310158829,0.22152138033597574,0.21396958845432032,0.02662834131092111,-0.003492152644062083,0.013298676240008479,0.005697620047973743,21.664299182687817
29,-142.1412959943085,1252.5373140929844,196.7517021705197,1390.0038697308028,0.11762574588005897,0.10073271658509446,0.22191380626621032,0.2141812871703731,0.02639460612813858,-0.00400115460142701,0.01353413701633996,0.006164356653124932,22.018883973432708
30,-150.94572547792848,1273.0509452377016,178.35996575976685,1396.6864044804584,0.13602924211440529,0.1229340334605564,0.2221857025364587,0.2142786619500156,0.026026304943276683,-0.004654744659779282,0.013619646745025749,0.006511436492250017,22.229804996222526
31,-153.06281563058383,1286.7792804808228,165.78081605951758,1397.6543090902417,0.15441629898922096,0.1451238056167336,0.22237028521627206,0.21429806395697829,0.0255607447161376,-0.005405286445103412,0.013604176204561636,0.006769390931348519,22.3436157446941
32,-151.6994212117222,1294.2729884937662,158.7337359715674,1395.8442867463732,0.1766570584576911,0.16347778026678478,0.22247276365040114,0.2142780784188152,0.02510285644026582,-0.006063625922689193,0.013547179927705419,0.006927247835832984,22.388532324736115
33,-148.39720459696298,1299.6076121650435,153.54975044630817,1392.3914319856117,0.19889320290449955,0.1818286693924615,0.22254728866316306,0.21423552017816452,0.02461310082916484,-0.0067476063056385125,0.013461627902529682,0.007055341549678929,22.405038790926042
34,-143.72292158939933,1303.3513638635766,149.74258255724214,1387.7805651685803,0.22112602011977495,0.20017746727249333,0.22260116289842247,0.21417699370580115,0.02409906864878715,-0.007449628510394609,0.013356099019313561,0.007161074693080911,22.400931577786377
35,-138.086648459927,1305.9305718082123,146.94629517031478,1382.3613714813991,0.24335644170029797,0.21852489975865125,0.22263987895966852,0.2141072740527346,0.023566562688909318,-0.008164218202093914,0.01323674310173589,0.0072501120903700296,22.381900646313102
36,-131.78103400860994,1307.6606405553543,144.8893939320841,1376.3825895211717,0.26558513175519616,0.2368714908246524,0.22266750980577102,0.21402976611463742,0.02301994929828199,-0.00888748677010146,0.01310790664597408,0.007326722706586098,22.352067442281996
37,-125.0126216622026,1308.772517648534,143.37252931586465,1370.0191646978046,0.28781255787177706,0.25521761602895165,0.2226870444566376,0.2139468707213284,0.02246247611267208,-0.0096167039002209,0.012972625462759884,0.007394088332074075,22.314397965238314
38,-117.92581399391781,1309.4340539786801,142.25040662279662,1363.3929433924425,0.3100390454970823,0.2735635436179993,0.2227006601266796,0.213860264513391,0.02189653849848638,-0.010349972223879223,0.012832997443782393,0.00745456241547223,22.271014927893294
39,-110.62065003860323,1309.7665434201178,141.41772293106555,1356.587973687422,0.33226481833083854,0.2919094651211901,0.22270993366261368,0.21377110743295138,0.02132389177282717,-0.011085986993901325,0.012690456512415857,0.007509876250844801,22.2234295031079
40,-103.16572162565024,1309.8571813423632,140.79854014616149,1349.6615901371288,0.3544900277114037,0.31025551763270737,0.22271600125228552,0.21368019340050853,0.020745814661108416,-0.011823862114887038,0.012545970035747622,0.007561297808260529,22.17271102300004
41,-95.60743503553226,1309.7682862843499,140.33839765901473,1342.652341092171,0.37671477371726947,0.3286017998151448,0.222719676919118,0.21358805830645688,0.020163232564788892,-0.012563005809942508,0.012400179315003881,0.007609751515435477,22.11961011778779
42,365.2714666970122,733.6631198061456,641.51697223369,956.7000312631517,-0.05232302759905927,-0.09821763298888952,0.19386662679348124,0.18789172633998022,0.024268581253559327,-0.00562783911199012,0.0058778422624072724,-0.0006832722248506354,11.44596466370491
43,317.9047363692518,770.1305603586014,611.101753493375,998.0145397787715,-0.03381798055773286,-0.07594606044381694,0.1943315876656256,0.18845272059117596,0.024115943484994896,-0.005589860778483296,0.006647015446313388,-0.00027471587180999917,12.701454741529489
44,253.77220970772498,824.1736487434343,565.589905827527,1053.6158257213137,-0.015270500628741274,-0.05364593112273085,0.19502241987250796,0.18920806361932008,0.02421632941663759,-0.0053141423761980605,0.007665894232304923,0.0003665809164881943,14.281079787845188
45,174.06251662299684,895.7269992323893,504.95626911956447,1122.4058050250494,0.003316773195678746,-0.031320557928845555,0.19593861284118225,0.190142932798317,0.02456867412984569,-0.004826289086845738,0.008911062860289004,0.0012464611580554708,16.061856258886642
46,87.77090717676867,977.2880857532996,435.5126697720669,1196.5799272978643,0.021921052284524442,-0.008986333452607104,0.19698454467451346,0.19115161585185825,0.02506535771181288,-0.004266193169348614,0.010239676916404244,0.002277092007827046,17.801153759722656
47,7.4933617308357725,1057.3703325391439,367.0077601509698,1265.2801355790489,0.04050974190212575,0.013335525024783842,0.19801362423697857,0.19208715000413346,0.025542280619389412,-0.0038214970781136164,0.011456784775370092,0.0033173436356172857,19.282459118848013
48,-57.62646046190412,1126.8639646012916,307.2341106243661,1320.6799752362454,0.05905890364904674,0.035630543759085004,0.19890936442578977,0.1928435853404188,0.025869554514650676,-0.0036227102154510887,0.012424699614512735,0.004250275916118826,20.415087929565594
49,-104.50605268474487,1181.7275304649534,259.7189511726546,1360.2111610471322,0.07756054133663856,0.05789441695910577,0.19961960952561975,0.19338589266645712,0.02598934641279726,-0.0037076470238237044,0.013101451178565041,0.005017737355356023,21.213761706134605
50,-134.76851667395078,1222.2588634460776,224.30278392005653,1385.358459307813,0.09601914322047819,0.08013034972158387,0.2001474317833301,0.1937337253834338,0.02590546258723172,-0.004045008486165388,0.01351737305240417,0.005614831112541481,21.743694547204353
51,-151.9747606326198,1250.852588525594,199.02045326377106,1399.2533088432533,0.11444429149707963,0.10234447996677232,0.20052276864233767,0.19392904855443469,0.025651581587945768,-0.0045769679983459184,0.013731166350233802,0.006064599156056644,22.076574916842475
52,-159.80980685964676,1270.3893474487177,181.46490909612442,1405.1071403148035,0.1328457829524729,0.12454300630012595,0.20078199634645388,0.19401506147172784,0.025268460791825778,-0.005246094693985453,0.013801819728299776,0.006398779138580774,22.272626733401587
53,-161.5485525568165,1281.1481824720117,171.61240176832735,1405.939558316476,0.15509431162021664,0.14290144712471206,0.20092654966677667,0.19403122013390597,0.024858318601594855,-0.005862652991823619,0.013791136545200458,0.006600377029101488,22.361865917989654
54,-160.4896806791695,1288.9281325314537,164.32165632001215,1404.3914818276994,0.17733611106451977,0.16125547850891211,0.20103266932708214,0.19401480896137122,0.024405301093960125,-0.006516612678596517,0.013738776278149546,0.006761874867783412,22.410966610635807
55,-157.42714547154094,1294.4900834101354,158.9440076410301,1401.1446444203784,0.19957303014392996,0.17960643121278905,0.20111009858796128,0.1939750830823521,0.023919426791843747,-0.007197223760325672,0.013656881704607868,0.006892918454233552,22.430836189543257
56,-152.9464278784103,1298.4171436993374,154.98070361058092,1396.7001705684916,0.22180643360896019,0.19795529401152867,0.20116632443205282,0.19391886211061996,0.023408537348701974,-0.007896592348365204,0.013554323398325982,0.007001067704940017,22.429506633949302
57,-147.47148407739098,1301.1475390949997,152.05576624991977,1391.4197687324713,0.24403730990687506,0.21630278950501838,0.20120698776537305,0.1938510803503766,0.02287863696093923,-0.008609027049133845,0.013437463980369619,0.007092121392714412,22.412842293446328
58,-141.30484684458793,1303.005666085946,149.89006901771154,1385.560701740931,0.26626636393045877,0.2346494394246339,0.20123627418783155,0.19377525592307265,0.02233424549568361,-0.009330485076993165,0.01331079932407771,0.007170454309259078,22.38508950244763
59,-134.65994093996187,1304.2290688439139,148.27863675197125,1379.3038253440782,0.28849409202806875,0.2529956176441802,0.2012572556728852,0.19369386835277427,0.021778724226124355,-0.010058128818771231,0.013177467804447457,0.007239328641095325,22.349302171061385
60,-127.68590177623014,1304.990363887428,147.0720934770211,1372.775034411783,0.31072083973334264,0.2713415911170326,0.20127216956141386,0.19360864830712232,0.021214551271777526,-0.010789987054469912,0.013039636867080394,0.007301157686207557,22.30766443271997
